"id","site","timestamp","year","place","dataset","exists","digital","public","online","free","machinereadable","bulk","openlicence","uptodate","url","format","licenseurl","dateavailable","officialtitle","publisher","reviewed","reviewResult","reviewComments","details","isCurrent","isOpen","submitter","reviewer","score"
"81dcbb63-98d8-4f7b-8b81-4eb372c73364","us-city","2014-10-22T13:54:15","2014","cleveland","assessment","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://fiscalofficer.cuyahogacounty.us/AuditorApps/real-property/REPI/default.asp","HTML","http://www.cuyahogacounty.us/en-us/Terms-of-Use.aspx",,,"Cuyahoga County Real Property Department","Yes","Yes",,"Data is accurate and timely. However, it is only accessible through specific queries to a database. Bulk export is not possible. ","Yes","No","Anastasia Diamond-Ortiz","Anastasia Diamond-Ortiz","45"
"83c7ba42-c716-4f78-a7c7-8540a285ad73","us-city","2014-10-22T13:43:06","2014","cleveland","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://gis.cuyahogacounty.us/en-US/GIS-Data.aspx","shapefiles","http://www.cuyahogacounty.us/en-us/Terms-of-Use.aspx",,,"Cuyahoga County GIS Department gis@cuyahogacounty.us","Yes","Yes",,"Data is accurate, current, and accessible via FTP. The only barrier to data is that user needs to send an email to gis@cuyahogacounty.us for a username/password to access FTP server. ","Yes","No","Anastasia Diamond-Ortiz","Anastasia Diamond-Ortiz","70"
"3b2fa3b8-0b64-4b04-adb3-7e822c1d05bc","us-city","2014-10-22T13:31:32","2014","cleveland","deeds","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://fiscalofficer.cuyahogacounty.us/AuditorApps/real-property/REPI/default.asp","HTML","http://www.cuyahogacounty.us/en-us/Terms-of-Use.aspx",,,"Cuyahoga County Real Property Department under the Fiscal Officer","Yes","Yes",,"Data is accurate, specific, and up to date. However, parcel data can be retrieved only by queries that are somewhat specific. ","Yes","No","Anastasia Diamond-Ortiz","Anastasia Diamond-Ortiz","45"
"dc74a03c-50c8-4788-a6b1-4c72e3ae5f4e","us-city","2014-10-22T13:06:44","2014","cleveland","construction-permits","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://ca.permitcleveland.org/Public/","HTML",,"2012",,"City of Cleveland","Yes","Yes",,"All of the City's permit data is available and searchable. Good for a specific search for a permit but not useful from the perspective of someone building an application or wishing to plot permits on a map. Permit data is not openly licensed or machine readable. The City encourages people to register for an online account. It appears that the permit search and this website (ca.permitcleveland.org/Public/) is provided as a service for people to apply for and pay for permits. ","Yes","No","Anastasia Diamond-Ortiz","Anastasia Diamond-Ortiz","45"
"fdd65b9a-97c8-4c20-bf03-000ccaf94fda","us-city","2014-10-22T12:43:13","2014","cleveland","asset-disclosure","Yes","No","No","No","No","No","No",,"No",,,,,,"Ohio Ethics Commission","Yes","Yes",,"The Ohio Ethics Commission has retained all of the financial disclosure statements filed with it since 1975.  Most of those statements are public records and you can request copies of them as electronic or paper documents. 
All statements reflect financial information for the complete calendar year preceding the year in which they are filed.  In other words, a 1975 statement reflects financial information for 1975 and was filed in 1976.  A 2012 statement reflects financial information for 2012 and was filed in 2013.
All statements for 1974 to 2003 are retained by State Historical Society at its Archives/Library.  To request a copy of these statements, you must contact the Historical Society directly:

Ohio Historical Society
800 East 17th Avenue 
Columbus, Ohio 43211
Telephone:  614.297.2300
Website: www.ohiohistory.org 
Archives Page:  www.ohiohistory.org/collections--archives/archives-library

The Archives charges for each page of any record requested.  For more information about charges, please contact the Archives. 

More recently filed statements are retained by and available directly from the Ethics Commission.  To obtain a copy of any statement filed between 2004 and now, please contact the Commission and provide the following information:

Name of the person who filed the statement;
Public position in which the filer serves or served;
Public agency that the filer serves or served; and
The calendar year of information you are seeking.
","Yes","No","Anastasia Diamond-Ortiz","Anastasia Diamond-Ortiz","5"
"f5e1ef94-baa3-4e2b-a413-fee38bc346eb","us-city","2014-10-16T17:16:06","2014","sacramento","business-listings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Unsure","http://data.cityofsacramento.org/datastreams/81605/business-operation-tax-information/","CSV","http://www.opendatacommons.org/odc-public-domain-dedication-and-licence/#sthash.GFPiA5aU.dpuf","Jan 2014",,,"Yes","Yes",,"It would be great if the City used standardized terms for describing the business types... ","Yes","Yes","anonymous","anonymous","90"
"f2780b53-fc21-4cf6-ad36-e56c398d7b34","us-city","2014-10-09T23:14:31","2014","pittsburgh","budget","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://pittsburghpa.gov/information/budget","Google Spreadsheet, Excel",,,,"City of Pittsburgh","Yes","Yes",,,"Yes","No","Becca Blazak","Becca Blazak","70"
"4e10dd22-3340-4d0b-96eb-0a44a3131903","us-city","2014-10-01T17:06:10","2014","stlouis","web-analytics","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,"There appear to be only two incidental ways to measure web traffic or social media interaction on the official city website: a popular links section of the home page, curated by Google Analytics (https://www.stlouis-mo.gov/government/departments/information-technology/web-development/news/new-website-transition-completed.cfm), and a Twitter poll page (https://www.stlouis-mo.gov/news-media/twitter-polls.cfm) which collects Tweets from public conversations about St. Louis (although this hasn't been well implemented).","Yes","No","anonymous","anonymous","0"
"0d0443b3-76d2-4018-a0b1-426447f2df01","us-city","2014-10-01T16:54:16","2014","stlouis","zoning","Yes","Yes","Yes","Yes","Yes","No","Unsure",,"Unsure","https://www.stlouis-mo.gov/government/departments/planning/documents/upload/Official-Zoning-Map-2014.pdf","PDF",,,,"City of St. Louis Planning & Urban Design Agency","Yes","Yes",,,"Yes","No","anonymous","anonymous","35"
"b62facb4-e6d9-4de9-a9e8-8865e479199b","us-city","2014-09-30T20:14:34","2014","stlouis","public-buildings","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure",,,,,,,"Yes","Yes",,"Can't find a digital copy of any kind of public directory for the city, although it could exist in paper format or in a phone book.","Yes","No","anonymous","anonymous","0"
"b221b92d-6f42-4a26-b7e5-b895b8e70276","us-city","2014-09-30T18:15:18","2014","stlouis","deeds","Yes","Yes","Yes","Yes","Unsure","No","No",,"Yes","http://mo4laredo.fidlar.com/MOStLouisCity/DirectSearch/Default.aspx",,,,,,"Yes","Yes",,,"Yes","No","anonymous","anonymous","30"
"2eed187b-4984-4fbb-86ca-539f3ec78d8b","us-city","2014-09-30T17:57:12","2014","stlouis","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://dynamic.stlouis-mo.gov/citydata/downloads/prcl_shape.zip","shapefiles","http://dynamic.stlouis-mo.gov/citydata/downloads/terms.cfm",,,"St. Louis City Research Division","Yes","Yes",,"Parcel shapefile data is available online, although the terms of use do not specify how the data may be used or redistributed. The website claims that the data was updated as recently as Sept. 29, 2014. Ratings of the data's content and structure quality would be appreciated.","Yes","No","anonymous","anonymous","70"
"6096ddfa-855d-4795-aa3b-fa9d6666067b","us-city","2014-09-30T17:48:45","2014","stlouis","code-enforcement","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure","http://dynamic.stlouis-mo.gov/citydata/downloads/bldginsp.zip","Microsoft Access database",,,,"Building Division","Yes","Yes",,"Code violations are part of the inspections database, along with status of vacant buildings and a few other inspection-related data sets. The violations appear to go back to the 1920s (unless they're typos). However, I cannot find descriptions of those violations and any enforcement actions arising from the code violations, nor can I find any mention of where those would be available for review or whether they are publicly accessible.","Yes","No","anonymous","anonymous","0"
"688e0794-e542-4847-ba5d-31ca8ded8749","us-city","2014-09-29T21:54:49","2014","stlouis","business-listings","Yes","No","Unsure","No","Unsure","No","No",,"Unsure",,,,,,,"Yes","Yes",,"The St. Louis City Revised Code 8.06.130 (http://www.slpl.lib.mo.us/cco/code/data/t0806.htm) specifies that the License Collector must keep a book of records of all licenses issued, including ""the nature of the license, the amount paid, its date, expiration, and to whom issued."" The book does not appear to have a digital counterpart, nor are there any accessible search or data portals associated with the License Collector's office.","Yes","No","anonymous","anonymous","5"
"bc230a06-86da-43b1-8aed-73c857e66e4f","us-city","2014-09-29T21:18:17","2014","stlouis","asset-disclosure","Yes","No","Unsure","No","Unsure","No","No",,"Unsure",,,,,,,"Yes","Yes",,"According to St. Louis City Ordinance 69536 (http://www.slpl.lib.mo.us/cco/ords/data/ord9536.htm) this data is collected by the Clerk of the Board of Aldermen and the Missouri Ethics Commission. However, neither appears to provide the disclosures openly on the web, although the MO Ethics Commission offers campaign contribution searches. There are no instructions in the ordinance about making these disclosures available for public viewing, and there appears to be no information on the St. Louis city website about accessing the documents. The ordinance went into effect in September 2013 (https://www.stlouis-mo.gov/government/departments/aldermen/city-laws/board-bills.cfm?bbDetail=true&BBID=8588).","Yes","No","anonymous","anonymous","5"
"f0b430a7-b475-4c7f-8031-3649f3b02220","us-city","2014-09-19T17:42:06","2014","atlanta","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"No","http://gis.atlantaga.gov/apps/gislayers/download/layers/COA_2012_Parcel.zip","shapefiles","http://gis.atlantaga.gov/apps/gislayers/",,,"Planning & Community Development (stewilliams@atlantaga.gov)","Yes","Yes",,"Data content is fairly good, however there are a number of columns with nothing but null values.  There does not appear to be metadata for the data variables.

The data structure is also good.  However, the shapefile format may not be useful for users without GIS tools.","Yes","Yes","Reedandon L","Reedandon L","90"
"be3594a4-063f-4da0-9640-c4d5e639de4e","us-city","2014-09-19T17:15:37","2014","cleveland","budget","Yes","Yes","Yes","Yes","Yes","No","No",,"Unsure","http://www.city.cleveland.oh.us/CityofCleveland/Home/Government/CityAgencies/Finance/formsandpublication#budget","PDF",,,,"Department of Finance","Yes","Yes",,"Spending for each department is somewhat detailed but not machine readable. The city provides budget information going back to 2004 with only 2005 missing. The PDFs are mostly narrative with some numbers and charts. ","Yes","No","anonymous","anonymous","35"
"c7a92c8d-b344-4f26-895a-0f47607acc26","us-city","2014-09-11T00:19:35","2014","ann-arbor","service-requests","Yes","Yes","Yes","Yes","Yes","Yes","Unsure",,"Yes","http://www.a2gov.org/services/pages/report-a-problem.aspx","HTML","http://www.a2gov.org/services/pages/report-a-problem.aspx","2014",,,"Yes","Yes",,,"Yes","Yes","anonymous","anonymous","90"
"1c5eab24-01ed-48b9-ac48-afcfc64dc542","us-city","2014-09-11T00:15:39","2014","ann-arbor","assessment","Yes","Yes","Yes","Yes","Yes","Yes","Unsure",,"Unsure","https://is.bsasoftware.com/BSA.IS/default.aspx","HTML","http://www.a2gov.org/departments/finance-admin-services/assessing/Pages/OnLineDisclamier.aspx",,,,"Yes","Yes",,,"Yes","Yes","anonymous","anonymous","80"
"987f5473-3b0c-4352-a195-b25a95202f4d","us-city","2014-09-11T00:13:28","2014","ann-arbor","construction-permits","Yes","Yes","Yes","Yes","Yes","Yes","Unsure",,"Yes","http://etrakit.a2gov.org/","HTML","http://etrakit.a2gov.org/","2010",,"City of Ann Arbor","Yes","Yes",,"Cannot search by timeframe so that recent permit applications can easily be monitored.","Yes","Yes","anonymous","anonymous","90"
"2b7f8acc-7c0c-4728-8947-2b16ee2bffbd","us-city","2014-09-11T00:04:22","2014","ann-arbor","food-safety","Yes","Yes","Yes","Yes","Yes","Yes","Unsure",,"Yes","http://www.ewashtenaw.org/government/departments/environmental_health/food_safety/eh_restaurantaccept.html","HTML","http://www.swordsolutions.com/Contact",,,,"Yes","Yes",,"All Ann Arbor restaurant inspections can be retrieved only by searching for ""ann arbor"" and then scrolling through 25 items at a time. This makes bulk retrieval extraordinarily cumbersome. In addition the search query tool does not allow for delimiting by time, in the event that only the most recent inspections were desired.","Yes","Yes","anonymous","anonymous","90"
"8fa3db99-bb01-4f3f-b81a-ab79bb4afa04","us-city","2014-09-10T23:57:15","2014","ann-arbor","crime-stats","Yes","Yes","Yes","Yes","Yes","Yes","Unsure",,"Yes","http://www.crimemapping.com/map.aspx?aid=6a6a4730-d69e-4c65-80bc-ab5b0798ffaa","HTML","http://www.crimemapping.com/help/faq.aspx","2011",,"City of Ann Arbor","Yes","Yes",,"Third-party site crimemapping.com is officially licensed by the city of Ann Arbor to provide crime data. A weakness of the data set provided in this approach is that the data is provided only for the most recent 6-month rolling window. Exporting more than 800 records at a time is not possible, so retrieving data for an entire 6-month period typically requires 6 separate requests. Data needs to be copied and pasted from HTML to some other format, but the HTML is formatted correctly – so the pasted material inherits the tab-delimitations. ","Yes","Yes","anonymous","anonymous","90"
"8ce7a20c-518c-4efe-afaf-f81a1c909517","us-city","2014-09-10T23:49:36","2014","ann-arbor","campaign-finance","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://secure.ewashtenaw.org/campaignfinance/","scanned PDF","http://www.ewashtenaw.org/government/clerk_register/elections/cf_info.html",,,"Washtenaw County Clerk","Yes","Yes",,,"Yes","No","anonymous","anonymous","75"
"90610186-afab-4c42-9999-d5d203375f72","us-city","2014-09-10T23:43:49","2014","ann-arbor","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://data.a2gov.org/feeds/GIS/AA%20Future%20LandUse/AA_Future_LandUse.zip","shapefiles ","http://data.a2gov.org/feeds/GIS/AA%20Future%20LandUse/AA_Future_LandUse.shp.xml","2010",,"City of Ann Arbor","Yes","Yes",,"Future land use (zoning) data is also provided in .kmz format (in addition to shapefiles). All such data is organized on the City of Ann Arbor Data Catalog: http://www.a2gov.org/services/data/Pages/default.aspx","Yes","Yes","anonymous","anonymous","100"
"b4822292-fc15-4acb-a308-b4727a19a924","us-city","2014-09-09T22:43:23","2014","lexington","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://data.lexingtonky.gov/dataset/parcel","shapefile, kmz","http://data.lexingtonky.gov/terms","10/14/2012",,"LFUCG","Yes","Yes",,,"Yes","Yes","Erik Schwartz","Erik Schwartz","100"
"c45a3979-d5dc-4579-8456-1f2620b2a081","us-city","2014-09-09T21:19:12","2014","oakland","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Unsure","https://data.oaklandnet.com/api/geospatial/dnp4-5zvt?method=export&format=Original","shapefiles",,,,"Alameda County","Yes","Yes",,,"Yes","No","Andrew Hyder","Andrew Hyder","60"
"6123517c-23de-4ab6-89e8-cf5b5b53b5ef","us-city","2014-08-20T03:10:35","2014","portlandor","deeds","Yes","Yes","Yes","Yes","No","Yes","Yes",,"Yes","https://multco.us/recording/research-online",,,,,"Multnomah County Property","Yes","Yes",,"A subscription provides unlimited access to both websites and requires a one-time setup fee of $150 in addition to a small usage fee of $.24 cents per search. Subscription accounts are assigned individual user accounts and confidential passwords. Passwords will be assigned to each user of the web site; no ""generic"" passwords will be issued, and passwords are not to be shared or divulged. Usage is tracked by individual user for billing and security purposes. You will be billed for all searches performed by the names on your user list, regardless of when, where or why those searches were done.

Both MultcoPropTax and MultcoRecords are available for use free of charge in the Multnomah Building, Public Research Room which is located at 501 SE Hawthorne Blvd., Portland, Oregon.

Property Tax information is also available, by telephone at (503) 988-3326.  ","Yes","No","Karabaicillian L","Karabaicillian L","55"
"a5ad2b81-4c34-4a55-82e1-f640426f2fb1","us-city","2014-08-20T03:02:48","2014","portlandor","service-requests","No","No","No","No","No","No","No",,"No","http://www.portlandoregon.gov/oni/article/499116",,"http://www.portlandoregon.gov/oni/article/499116",,,"City of Portland","Yes","Yes",,"Seems like the program is just getting started. ","Yes","No","Jenny Stoffel","Jenny Stoffel","0"
"b3665f6d-5b1a-4b79-bcab-527c808bdecd","us-city","2014-08-20T02:58:24","2014","portlandor","assessment","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://www.civicapps.org/datasets/address-points","shapefiles",,,,"City of Portland Corporate GIS","Yes","Yes",,,"Yes","No","Karabaicillian L","Karabaicillian L","70"
"e1a48be7-a188-4c00-a0f1-3b1e927e6a41","us-city","2014-08-20T02:28:26","2014","portlandor","transit","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://developer.trimet.org/schedule/gtfs.zip","CSV",,,,"TriMet","Yes","Yes",,,"Yes","No","Karabaicillian L","Karabaicillian L","70"
"91216c31-de1f-4283-b13b-bb5857c7e11b","us-city","2014-08-20T02:26:26","2014","portlandor","business-listings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Unsure","http://www.civicapps.org/datasets/business-licenses","CSV",,"2/24/2010",,"City of Portland / Revenue","Yes","Yes",,"Metadata available here: http://www.portlandonline.com/cgis/metadata/Viewer/display.cfm?Meta_layer_id=53125&db_type=sde","Yes","No","Steve Leathers","Steve Leathers","60"
"dd5edd5e-d279-437a-859f-289d516170f5","us-city","2014-08-20T02:01:47","2014","portlandor","budget","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.portlandoregon.gov/cbo/article/496943","PDF",,,,"City of Portland Central Budget Office","Yes","Yes",,,"Yes","No","Karabaicillian L","Karabaicillian L","45"
"81bee7a5-44c6-44f1-82b5-f63ae1bb2e14","us-city","2014-08-20T01:55:56","2014","portlandor","lobbyist","Yes","Yes","Yes","Yes","Yes","Yes","Unsure",,"Yes","http://www.portlandonline.com/Auditor/index.cfm?c=41044","Excel",,"2006",,"Auditor of Portland","Yes","Yes",,,"Yes","No","Karabaicillian L","Karabaicillian L","60"
"43700e79-a4af-4d52-907f-20a3257cdc65","us-city","2014-08-20T01:52:55","2014","portlandor","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://www.civicapps.org/datasets/zoning","shapefiles",,,,"City of Portland / Technology","Yes","Yes",,,"Yes","No","Steve Leathers","Steve Leathers","70"
"f5e72c79-ef31-4127-aec7-4a6120f9c4b9","us-city","2014-08-18T22:54:51","2014","madisonwi","deeds","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.cityofmadison.com/assessor/property/index.cfm","PDF",,,,,"Yes","Yes",,,"Yes","No","Aaron Heinen","Aaron Heinen","45"
"75680db1-ec5f-4064-b474-56ac9913c11c","us-city","2014-08-18T22:50:54","2014","madisonwi","public-buildings","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure",,,,,,,"Yes","Yes",,,"Yes","No","Aaron Heinen","Aaron Heinen","0"
"846c0061-c477-4429-8e4f-3124c13fdeb8","us-city","2014-08-18T22:49:50","2014","madisonwi","lobbyist","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure",,,,,,,"Yes","Yes",,,"Yes","No","Aaron Heinen","Aaron Heinen","0"
"6ba93702-d9f3-4a50-a5e5-eb00704dbc67","us-city","2014-08-18T22:48:31","2014","madisonwi","campaign-finance","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.cityofmadison.com/election/candidateResources/campaignFinance/index.cfm","PDF",,,,,"Yes","Yes",,,"Yes","No","Aaron Heinen","Aaron Heinen","45"
"b5d6980d-401c-4ea5-8392-5abd4526cbeb","us-city","2014-08-18T22:46:32","2014","madisonwi","service-requests","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,,"Yes","No","Aaron Heinen","Aaron Heinen","0"
"136c4e00-30e7-41d3-aa5c-48c16a49f78f","us-city","2014-08-18T22:45:44","2014","madisonwi","zoning","Yes","Yes","Yes","Yes","Yes","No","No",,"No","http://www.cityofmadison.com/neighborhoods/zoningrewrite/documents/Zoning_Districts_2013.pdf","PDF",,,,,"Yes","Yes",,,"Yes","No","Aaron Heinen","Aaron Heinen","35"
"c17ff1bb-69a9-4796-bdec-94e498247aa9","us-city","2014-08-18T22:43:38","2014","madisonwi","web-analytics","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,,"Yes","No","Aaron Heinen","Aaron Heinen","0"
"6342ae24-9190-45df-ae96-595ab0ae47ac","us-city","2014-08-18T22:43:15","2014","madisonwi","crime-stats","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"No","http://data.cityofmadison.com/resource/4ng4-nf3c.json","json","http://www.cityofmadison.com/policy/",,,"City of Madison","Yes","Yes",,"Incident reports http://data.cityofmadison.com/resource/d686-rvcw.json
Updated more frequently","Yes","Yes","Aaron Heinen","Aaron Heinen","90"
"0bf82dde-c5ff-40e9-8f3d-751e7fd82edd","us-city","2014-08-18T22:40:27","2014","madisonwi","transit","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://data.cityofmadison.com/resource/wwtc-pw9p.json","json","http://www.cityofmadison.com/policy/",,,"City of Madison","Yes","Yes",,,"Yes","Yes","Aaron Heinen","Aaron Heinen","100"
"768fdbc2-9d44-41b4-aff6-1d372765dc2d","us-city","2014-08-18T22:38:19","2014","madisonwi","contracts","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,,"Yes","No","Aaron Heinen","Aaron Heinen","0"
"4b923cb1-0600-48e5-a50c-685f2c8ab316","us-city","2014-08-18T22:38:01","2014","madisonwi","spending","Yes","Yes","Yes","Yes","Yes","No","No",,"No","http://www.cityofmadison.com/finance/financial/index.cfm","PDF",,,,"City of Madison","Yes","Yes",,,"Yes","No","Aaron Heinen","Aaron Heinen","35"
"37702a75-6235-4f39-9c0c-5b4a39efafea","us-city","2014-08-18T22:36:36","2014","madisonwi","code-enforcement","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,,"Yes","No","Aaron Heinen","Aaron Heinen","0"
"032caf25-2cd3-4b7f-8730-c02577b79aec","us-city","2014-08-18T22:36:16","2014","madisonwi","business-listings","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,,"Yes","No","Aaron Heinen","Aaron Heinen","0"
"a13171ce-402c-4e4a-94b2-1ae34d21a99e","us-city","2014-08-18T22:35:12","2014","madisonwi","budget","Yes","No","Yes","Yes","Yes","No","No",,"No","http://www.cityofmadison.com/finance/budget/index.cfm","PDF",,,,"City of Madison","Yes","Yes",,,"Yes","No","Aaron Heinen","Aaron Heinen","30"
"9b292989-a105-4cde-beec-170d9ab26808","us-city","2014-08-18T22:33:17","2014","madisonwi","food-safety","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,,"Yes","No","Aaron Heinen","Aaron Heinen","0"
"0ca21022-6c3f-40eb-b707-306ee7efcebc","us-city","2014-08-18T22:32:37","2014","madisonwi","assessment","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Unsure","http://data.cityofmadison.com/resource/u7ns-6d4x.json","json","http://www.cityofmadison.com/policy",,,"City of Madison","Yes","Yes",,,"Yes","Yes","Aaron Heinen","Aaron Heinen","90"
"16c61ca3-988f-44d1-9d4e-9aa6a653f08c","us-city","2014-08-18T22:23:31","2014","madisonwi","construction-permits","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,,"Yes","No","anonymous","anonymous","0"
"36fb3ab0-e9cb-4fbd-a35b-7a06451f728d","us-city","2014-07-29T15:58:53","2014","kansascitymo","lobbyist","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.mec.mo.gov/EthicsWeb/Lobbying/Lob_SearchPubOff.aspx","HTML",,"2001",,"Missouri Ethics Commission","Yes","Yes",,"Data set is statewide for state and local offices.
No licensing information is provided.

Some metadata is available in the Lobbyist FAQ at http://www.mec.mo.gov/WebDocs/PDF/Lobbyist/LobbyistFAQs.pdf
In particular, lobbyist expense reports are published on the first day of the following month. So the April 2014 reports would be published on June 1, 2014.
Must search by year and specific public official. Cannot access all activity for a political subdivision at once. Results are displayed in HTML only with no API available and additional clicks required to view detail. Data would have to be copy-pasted from html; scrapping would be difficult due to use of javascript postbacks.
Data includes lobbyist, principal, date of expenditure and description of expenditure. Descriptions range greatly in detail.
Reports of individual lobbyists are accessed separately at http://www.mec.mo.gov/EthicsWeb/Lobbying/Lob_SearchLobDisplay.aspx
","Yes","No","Brett Lord-Castillo","Brett Lord-Castillo","45"
"ce30a016-d0c1-4640-abb3-af20781d8d8c","us-city","2014-07-29T15:58:40","2014","stlouis","lobbyist","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.mec.mo.gov/EthicsWeb/Lobbying/Lob_SearchPubOff.aspx","HTML",,"2001",,"Missouri Ethics Commission","Yes","Yes",,"Data set is statewide for state and local offices.
No licensing information is provided.

Some metadata is available in the Lobbyist FAQ at http://www.mec.mo.gov/WebDocs/PDF/Lobbyist/LobbyistFAQs.pdf
In particular, lobbyist expense reports are published on the first day of the following month. So the April 2014 reports would be published on June 1, 2014.
Must search by year and specific public official. Cannot access all activity for a political subdivision at once. Results are displayed in HTML only with no API available and additional clicks required to view detail. Data would have to be copy-pasted from html; scrapping would be difficult due to use of javascript postbacks.
Data includes lobbyist, principal, date of expenditure and description of expenditure. Descriptions range greatly in detail.
Reports of individual lobbyists are accessed separately at http://www.mec.mo.gov/EthicsWeb/Lobbying/Lob_SearchLobDisplay.aspx

","Yes","No","Brett Lord-Castillo","Brett Lord-Castillo","45"
"bd7f74de-c05a-4651-b031-d139d9b34b98","us-city","2014-07-29T15:37:29","2014","kansascitymo","campaign-finance","Yes","Yes","Yes","Yes","Yes","Yes","No",,"Yes","http://www.mec.mo.gov/EthicsWeb/CampaignFinance/CF12_ContrExpend.aspx","Excel, PDF, HTML","http://www.mec.mo.gov/WebDocs/PDF/CampaignFinance/CF_FAQ-01212014.pdf","7/1/2002",,"Missouri Ethics Commission","Yes","Yes",,"Data set is statewide. Additional search options available at http://www.mec.mo.gov/EthicsWeb/CampaignFinance/CampaignFinance.aspx

Entire data set for an individual campaign year is available in Excel format by using http://www.mec.mo.gov/EthicsWeb/CampaignFinance/CF12_ContrExpend.aspx and searching using the wildcard ""*"" for last name, first name, or business name (returns both individual and business/organization contributors). Contributions, expenditures, and committee to committee must be downloaded separately for each year.

Data is detailed, except that contributions are by committee. You would need to cross-check the committee to the candidate and election using the data available at http://www.mec.mo.gov/EthicsWeb/CampaignFinance/CF12_SearchElection.aspx (Candidates by Election, which gives you an excel file of election committee, candidate, and office sought). Because of committee to committee donations, it can be difficult to track donations to specific issues and candidates that move across committees.

Excel file is human readable and would require minor pre-processing which could be automated. Links to Excel file are not static and would need to be manually downloaded. No API available.

Licensing: Campaign Finance FAQ p. 27 Question 4: ""Question: Are there any restrictions on using information obtained from the Missouri Ethics Commission or the Commission’s website for commercial purposes, such as list development? (Section 130.056(5), RSMo)
Answer: Yes, no information obtained from campaign finance reports and statements can be sold or used for any commercial purposes. The Executive Director makes the reports and statements filed with the Missouri Ethics Commission available for public inspection and copying and permits copying of any report or statements but no information obtained from such reports and statements can be sold or used by any person for commercial purposes.""
","Yes","No","Brett Lord-Castillo","Brett Lord-Castillo","60"
